handSide,targetGrip,targetTrigger,joint,positionX,positionY,positionZ,rotationX,rotationY,rotationZ,rotationW,radius
RIGHT,1.00,0.20,INDEX_INTERMEDIATE_EXT,0.00846435,-0.01518524,0.05763793,-0.64645767,0.65604168,-0.30783418,0.23862331,0.00950000
RIGHT,1.00,0.20,INDEX_DISTAL_EXT,-0.01172755,-0.01247674,0.07741803,-0.68224549,0.72060639,0.06179334,-0.10700376,0.00860000
RIGHT,1.00,0.20,INDEX_TIP_EXT,-0.00812061,-0.01161557,0.09207773,-0.68224549,0.72060639,0.06179334,-0.10700376,0.00770000
RIGHT,1.00,0.20,MIDDLE_METACARPAL_EXT,0.04475624,-0.03413075,0.15045279,0.03190481,0.04176449,0.63555086,-0.77026898,0.02140000
RIGHT,1.00,0.20,MIDDLE_PROXIMAL_EXT,0.04644419,-0.04138601,0.07988054,0.51000029,-0.43683299,0.56078112,-0.48435789,0.01130000
RIGHT,1.00,0.20,MIDDLE_INTERMEDIATE_EXT,0.00354425,-0.04156315,0.07564932,-0.70091259,0.70795268,-0.02061005,-0.08426916,0.00799000
RIGHT,1.00,0.20,MIDDLE_DISTAL_EXT,0.00655234,-0.03666264,0.10841459,-0.39583689,0.48292112,0.51706338,-0.58544606,0.00795000
RIGHT,1.00,0.20,MIDDLE_TIP_EXT,0.02506605,-0.03734481,0.10423249,-0.37614056,0.49841541,0.49315557,-0.60572201,0.00690000
RIGHT,1.00,0.20,RING_METACARPAL_EXT,0.04567050,-0.04780626,0.15173191,0.08174920,0.05590229,0.65364075,-0.75029814,0.01910000
RIGHT,1.00,0.20,RING_PROXIMAL_EXT,0.04415590,-0.06070715,0.08712089,-0.53386366,0.37612471,-0.57034558,0.49822399,0.01050000
RIGHT,1.00,0.20,RING_INTERMEDIATE_EXT,0.00447961,-0.06485826,0.08119065,-0.72532803,0.67800128,-0.09801127,-0.06788689,0.00840000
RIGHT,1.00,0.20,RING_DISTAL_EXT,0.00305159,-0.05826640,0.10886949,-0.40406752,0.49963352,0.46927524,-0.60570455,0.00740000
RIGHT,1.00,0.20,RING_TIP_EXT,0.01873494,-0.05793887,0.10609460,-0.40406752,0.49963352,0.46927524,-0.60570455,0.00650000
RIGHT,1.00,0.20,LITTLE_METACARPAL_EXT,0.04510112,-0.06040728,0.15413740,0.16281480,0.08925604,0.73483390,-0.65233827,0.01850000
RIGHT,1.00,0.20,LITTLE_PROXIMAL_EXT,0.03736953,-0.08203459,0.09553379,-0.50051200,0.32768199,-0.62759584,0.49823406,0.00900000
RIGHT,1.00,0.20,LITTLE_INTERMEDIATE_EXT,0.00884674,-0.08464676,0.08704281,-0.71417725,0.66889137,-0.20610212,-0.00763030,0.00750000
RIGHT,1.00,0.20,LITTLE_DISTAL_EXT,0.00373757,-0.07949376,0.10349196,-0.47040752,0.61004180,0.34566349,-0.53580189,0.00670000
RIGHT,1.00,0.20,LITTLE_TIP_EXT,0.01501286,-0.07854521,0.10564435,-0.47040752,0.61004180,0.34566349,-0.53580189,0.00650000
RIGHT,1.00,0.50,PALM_EXT,0.04560010,-0.03775841,0.11516678,0.03190492,0.04176409,0.63555110,-0.77026868,0.01190000
RIGHT,1.00,0.50,WRIST_EXT,0.04103770,-0.04022336,0.16783798,-0.10675460,-0.17370895,0.63066131,-0.74879795,0.01190000
RIGHT,1.00,0.50,THUMB_METACARPAL_EXT,0.01915343,-0.01799405,0.14866889,-0.17891909,-0.29167241,0.00142946,-0.93963504,0.01210000
RIGHT,1.00,0.50,THUMB_PROXIMAL_EXT,-0.00297366,-0.00437433,0.11772472,-0.25690591,0.18596311,0.09956373,0.94313568,0.01170000
RIGHT,1.00,0.50,THUMB_DISTAL_EXT,-0.01271630,-0.02133590,0.09174919,-0.72459245,0.10435984,0.18437260,0.65580672,0.01050000
RIGHT,1.00,0.50,THUMB_TIP_EXT,-0.00999750,-0.04196757,0.09324831,-0.72459245,0.10435984,0.18437260,0.65580672,0.00960000
RIGHT,1.00,0.50,INDEX_METACARPAL_EXT,0.03947702,-0.01894826,0.15254045,-0.05214919,0.01100596,0.71822870,-0.69376343,0.02100000
RIGHT,1.00,0.50,INDEX_PROXIMAL_EXT,0.04618408,-0.01474255,0.07858974,-0.43930629,0.37175235,-0.61080825,0.54380488,0.01060000
RIGHT,1.00,0.50,INDEX_INTERMEDIATE_EXT,0.00534476,-0.01576918,0.06393683,-0.68451613,0.69444084,-0.19305336,0.10918103,0.00950000
RIGHT,1.00,0.50,INDEX_DISTAL_EXT,-0.00644685,-0.01240534,0.08949739,-0.62830901,0.68185538,0.23504868,-0.29163966,0.00860000
RIGHT,1.00,0.50,INDEX_TIP_EXT,0.00403347,-0.01171064,0.10037571,-0.62830901,0.68185538,0.23504868,-0.29163966,0.00770000
RIGHT,1.00,0.50,MIDDLE_METACARPAL_EXT,0.04475616,-0.03413075,0.15045291,0.03190492,0.04176409,0.63555110,-0.77026868,0.02140000
RIGHT,1.00,0.50,MIDDLE_PROXIMAL_EXT,0.04644405,-0.04138601,0.07988071,0.51000023,-0.43683338,0.56078082,-0.48435771,0.01130000
RIGHT,1.00,0.50,MIDDLE_INTERMEDIATE_EXT,0.00354408,-0.04156315,0.07564950,-0.70091254,0.70795262,-0.02060966,-0.08426923,0.00799000
RIGHT,1.00,0.50,MIDDLE_DISTAL_EXT,0.00655219,-0.03666264,0.10841477,-0.39583686,0.48292127,0.51706356,-0.58544582,0.00795000
RIGHT,1.00,0.50,MIDDLE_TIP_EXT,0.02506590,-0.03734481,0.10423261,-0.37614062,0.49841553,0.49315572,-0.60572177,0.00690000
RIGHT,1.00,0.50,RING_METACARPAL_EXT,0.04567044,-0.04780632,0.15173203,0.08174959,0.05590197,0.65364099,-0.75029773,0.01910000
RIGHT,1.00,0.50,RING_PROXIMAL_EXT,0.04415576,-0.06070721,0.08712107,-0.53386343,0.37612519,-0.57034522,0.49822393,0.01050000
RIGHT,1.00,0.50,RING_INTERMEDIATE_EXT,0.00447947,-0.06485826,0.08119082,-0.72532797,0.67800140,-0.09801053,-0.06788646,0.00840000
RIGHT,1.00,0.50,RING_DISTAL_EXT,0.00305146,-0.05826640,0.10886967,-0.40406737,0.49963379,0.46927530,-0.60570401,0.00740000
RIGHT,1.00,0.50,RING_TIP_EXT,0.01873478,-0.05793893,0.10609478,-0.40406737,0.49963379,0.46927530,-0.60570401,0.00650000
RIGHT,1.00,0.50,LITTLE_METACARPAL_EXT,0.04510106,-0.06040734,0.15413755,0.16281483,0.08925568,0.73483390,-0.65233803,0.01850000
RIGHT,1.00,0.50,LITTLE_PROXIMAL_EXT,0.03736943,-0.08203459,0.09553391,-0.50051188,0.32768229,-0.62759560,0.49823377,0.00900000
RIGHT,1.00,0.50,LITTLE_INTERMEDIATE_EXT,0.00884662,-0.08464676,0.08704293,-0.71417791,0.66889119,-0.20610049,-0.00763018,0.00750000
RIGHT,1.00,0.50,LITTLE_DISTAL_EXT,0.00373749,-0.07949376,0.10349214,-0.47040775,0.61004126,0.34566367,-0.53580230,0.00670000
RIGHT,1.00,0.50,LITTLE_TIP_EXT,0.01501275,-0.07854521,0.10564446,-0.47040775,0.61004126,0.34566367,-0.53580230,0.00650000
RIGHT,1.00,0.80,PALM_EXT,0.04560006,-0.03775829,0.11516678,0.03190456,0.04176393,0.63555092,-0.77026880,0.01190000
RIGHT,1.00,0.80,WRIST_EXT,0.04103768,-0.04022324,0.16783792,-0.10675462,-0.17370902,0.63066131,-0.74879795,0.01190000
RIGHT,1.00,0.80,THUMB_METACARPAL_EXT,0.01915342,-0.01799393,0.14866883,-0.17891863,-0.29167265,0.00142965,-0.93963498,0.01210000
RIGHT,1.00,0.80,THUMB_PROXIMAL_EXT,-0.00297365,-0.00437427,0.11772472,-0.25690636,0.18596305,0.09956341,0.94313580,0.01170000
RIGHT,1.00,0.80,THUMB_DISTAL_EXT,-0.01271630,-0.02133584,0.09174919,-0.72459245,0.10435972,0.18437250,0.65580684,0.01050000
RIGHT,1.00,0.80,THUMB_TIP_EXT,-0.00999750,-0.04196751,0.09324825,-0.72459245,0.10435972,0.18437250,0.65580684,0.00960000
RIGHT,1.00,0.80,INDEX_METACARPAL_EXT,0.03989079,-0.01938593,0.15278387,-0.04776376,0.00754550,0.71871614,-0.69362086,0.02100000
RIGHT,1.00,0.80,INDEX_PROXIMAL_EXT,0.04577553,-0.01526469,0.07875842,0.48211643,-0.40689564,0.58131093,-0.51388532,0.01060000
RIGHT,1.00,0.80,INDEX_INTERMEDIATE_EXT,0.00336080,-0.01623714,0.06991768,-0.69927859,0.70971763,-0.08470366,-0.01167854,0.00950000
RIGHT,1.00,0.80,INDEX_DISTAL_EXT,0.00047659,-0.01237124,0.09781194,-0.54085809,0.60809726,0.37712267,-0.44211933,0.00860000
RIGHT,1.00,0.80,INDEX_TIP_EXT,0.01477604,-0.01207501,0.10272068,-0.54085809,0.60809726,0.37712267,-0.44211933,0.00770000
RIGHT,1.00,0.80,MIDDLE_METACARPAL_EXT,0.04475613,-0.03413063,0.15045285,0.03190488,0.04176404,0.63555098,-0.77026862,0.02140000
RIGHT,1.00,0.80,MIDDLE_PROXIMAL_EXT,0.04644401,-0.04138589,0.07988065,0.51000011,-0.43683350,0.56078070,-0.48435783,0.01130000
RIGHT,1.00,0.80,MIDDLE_INTERMEDIATE_EXT,0.00354407,-0.04156303,0.07564944,-0.70091230,0.70795250,-0.02060989,-0.08426922,0.00799000
RIGHT,1.00,0.80,MIDDLE_DISTAL_EXT,0.00655217,-0.03666252,0.10841471,-0.39583698,0.48292086,0.51706362,-0.58544576,0.00795000
RIGHT,1.00,0.80,MIDDLE_TIP_EXT,0.02506584,-0.03734469,0.10423261,-0.37614071,0.49841511,0.49315587,-0.60572171,0.00690000
RIGHT,1.00,0.80,RING_METACARPAL_EXT,0.04567040,-0.04780620,0.15173197,0.08174939,0.05590189,0.65364093,-0.75029790,0.01910000
RIGHT,1.00,0.80,RING_PROXIMAL_EXT,0.04415573,-0.06070703,0.08712101,-0.53386354,0.37612507,-0.57034504,0.49822396,0.01050000
RIGHT,1.00,0.80,RING_INTERMEDIATE_EXT,0.00447947,-0.06485814,0.08119076,-0.72532797,0.67800117,-0.09801055,-0.06788670,0.00840000
RIGHT,1.00,0.80,RING_DISTAL_EXT,0.00305147,-0.05826628,0.10886961,-0.40406743,0.49963373,0.46927527,-0.60570395,0.00740000
RIGHT,1.00,0.80,RING_TIP_EXT,0.01873478,-0.05793875,0.10609472,-0.40406743,0.49963373,0.46927527,-0.60570395,0.00650000
RIGHT,1.00,0.80,LITTLE_METACARPAL_EXT,0.04510103,-0.06040722,0.15413749,0.16281483,0.08925591,0.73483378,-0.65233821,0.01850000
RIGHT,1.00,0.80,LITTLE_PROXIMAL_EXT,0.03736943,-0.08203453,0.09553391,-0.50051200,0.32768232,-0.62759566,0.49823403,0.00900000
RIGHT,1.00,0.80,LITTLE_INTERMEDIATE_EXT,0.00884663,-0.08464670,0.08704293,-0.71417820,0.66889107,-0.20610034,-0.00763035,0.00750000
RIGHT,1.00,0.80,LITTLE_DISTAL_EXT,0.00373750,-0.07949370,0.10349214,-0.47040781,0.61004120,0.34566376,-0.53580225,0.00670000
RIGHT,1.00,0.80,LITTLE_TIP_EXT,0.01501277,-0.07854515,0.10564446,-0.47040781,0.61004120,0.34566376,-0.53580225,0.00650000
RIGHT,1.00,1.00,PALM_EXT,0.04560016,-0.03775823,0.11516678,0.03190484,0.04176398,0.63555115,-0.77026874,0.01190000
RIGHT,1.00,1.00,WRIST_EXT,0.04103772,-0.04022318,0.16783795,-0.10675412,-0.17370786,0.63066190,-0.74879795,0.01190000
RIGHT,1.00,1.00,THUMB_METACARPAL_EXT,0.01915348,-0.01799393,0.14866889,-0.17891866,-0.29167244,0.00142963,-0.93963522,0.01210000
RIGHT,1.00,1.00,THUMB_PROXIMAL_EXT,-0.00297358,-0.00437427,0.11772472,-0.25690502,0.18596315,0.09956427,0.94313598,0.01170000
RIGHT,1.00,1.00,THUMB_DISTAL_EXT,-0.01271623,-0.02133578,0.09174913,-0.72459269,0.10435933,0.18437247,0.65580696,0.01050000
RIGHT,1.00,1.00,THUMB_TIP_EXT,-0.00999742,-0.04196739,0.09324825,-0.72459269,0.10435933,0.18437247,0.65580696,0.00960000
RIGHT,1.00,1.00,INDEX_METACARPAL_EXT,0.04020090,-0.01971394,0.15296629,-0.04447678,0.00495220,0.71906656,-0.69349968,0.02100000
RIGHT,1.00,1.00,INDEX_PROXIMAL_EXT,0.04546891,-0.01565564,0.07889092,0.51266289,-0.43196878,0.55736208,-0.48982444,0.01060000
RIGHT,1.00,1.00,INDEX_INTERMEDIATE_EXT,0.00241054,-0.01655191,0.07451177,-0.69786394,0.70882726,-0.00238316,-0.10268909,0.00950000
RIGHT,1.00,1.00,INDEX_DISTAL_EXT,0.00643301,-0.01240349,0.10219228,-0.45411873,0.53124607,0.46967667,-0.53940564,0.00860000
RIGHT,1.00,1.00,INDEX_TIP_EXT,0.02154974,-0.01254129,0.10184282,-0.45411873,0.53124607,0.46967667,-0.53940564,0.00770000
RIGHT,1.00,1.00,MIDDLE_METACARPAL_EXT,0.04475619,-0.03413063,0.15045288,0.03190473,0.04176416,0.63555098,-0.77026880,0.02140000
RIGHT,1.00,1.00,MIDDLE_PROXIMAL_EXT,0.04644411,-0.04138589,0.07988065,0.51000035,-0.43683323,0.56078070,-0.48435780,0.01130000
RIGHT,1.00,1.00,MIDDLE_INTERMEDIATE_EXT,0.00354417,-0.04156303,0.07564944,-0.70091218,0.70795274,-0.02060990,-0.08426893,0.00799000
RIGHT,1.00,1.00,MIDDLE_DISTAL_EXT,0.00655225,-0.03666252,0.10841477,-0.39583707,0.48292068,0.51706368,-0.58544600,0.00795000
RIGHT,1.00,1.00,MIDDLE_TIP_EXT,0.02506594,-0.03734469,0.10423261,-0.37614083,0.49841490,0.49315587,-0.60572195,0.00690000
RIGHT,1.00,1.00,RING_METACARPAL_EXT,0.04567045,-0.04780620,0.15173203,0.08174936,0.05590201,0.65364105,-0.75029790,0.01910000
RIGHT,1.00,1.00,RING_PROXIMAL_EXT,0.04415580,-0.06070709,0.08712107,-0.53386354,0.37612516,-0.57034534,0.49822396,0.01050000
RIGHT,1.00,1.00,RING_INTERMEDIATE_EXT,0.00447950,-0.06485814,0.08119076,-0.72532791,0.67800128,-0.09801088,-0.06788690,0.00840000
RIGHT,1.00,1.00,RING_DISTAL_EXT,0.00305150,-0.05826628,0.10886967,-0.40406737,0.49963379,0.46927544,-0.60570407,0.00740000
RIGHT,1.00,1.00,RING_TIP_EXT,0.01873481,-0.05793875,0.10609472,-0.40406737,0.49963379,0.46927544,-0.60570407,0.00650000
RIGHT,1.00,1.00,LITTLE_METACARPAL_EXT,0.04510105,-0.06040716,0.15413749,0.16281454,0.08925548,0.73483413,-0.65233815,0.01850000
RIGHT,1.00,1.00,LITTLE_PROXIMAL_EXT,0.03736944,-0.08203441,0.09553385,-0.50051206,0.32768229,-0.62759566,0.49823394,0.00900000
RIGHT,1.00,1.00,LITTLE_INTERMEDIATE_EXT,0.00884662,-0.08464658,0.08704287,-0.71417803,0.66889119,-0.20610030,-0.00762988,0.00750000
RIGHT,1.00,1.00,LITTLE_DISTAL_EXT,0.00373749,-0.07949358,0.10349208,-0.47040758,0.61004174,0.34566382,-0.53580201,0.00670000
RIGHT,1.00,1.00,LITTLE_TIP_EXT,0.01501275,-0.07854503,0.10564446,-0.47040758,0.61004174,0.34566382,-0.53580201,0.00650000
